"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-10","58","71","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-11","61","75","46"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-12","59","74","48"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-13","59","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-14","62","69",
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-15","56","73","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-16","58","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-17","58","72","42"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-18","56","73","40"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-19","57","74","41"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-20","55","75","42"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-21","60","77","43"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-22","68",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-23","66","79","48"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-24","66","79","53"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-25","62",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-26","60","61","57"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-27","59","64","54"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-28","63","72","49"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-29","59","71",
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-30","61","71","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-01-31","55","58",
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-01","59","67","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-02","60","68","48"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-03","59","69","52"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-04","58","72","49"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-05","59","71",
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-06","57","69","44"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-07","56","69","43"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-08","60","73","45"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-09","59","70","44"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-10","61","74","43"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-11","63","73","49"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-12","63","77","54"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-13","64","77","52"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-14","65","73","50"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-15","63","74","52"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-16","63","73","55"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-17","63",,"54"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-18","65","78","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-19","65","80","52"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-20","67","84","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-21","68","81","56"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-22","60","71","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-23","58","72","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-24","60","73","46"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-25","61","77","45"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-26","63","80","45"
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-27","65","76",
"IN023351400","LUCKNOW AMAUSI, IN","1982-02-28","67","79","55"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-01","69","80","56"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-02","67","80","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-03","64","77",
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-04","63","75","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-05","60","66","57"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-06","60","66",
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-07","62","75",
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-08","62",,"52"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-09","65","80","55"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-10","69","80","59"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-11","73","83","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-12","66","80","55"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-13","68","82","52"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-14","69",,"52"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-15","70","86","54"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-16","74","90","56"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-17","76","89",
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-18","74","88","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-19","74","89","61"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-20","78","89","57"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-21","74",,"57"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-22","78","95","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-23","80","95","63"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-24","69","87",
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-25","69","80","59"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-26","70","83","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-27","71","85","57"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-28","80","90",
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-29","79","92","61"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-30","79","92","66"
"IN023351400","LUCKNOW AMAUSI, IN","1982-03-31","81","95","65"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-01","77","96","65"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-02","80","96",
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-03","81","96",
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-04","87","99",
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-05","85","99","71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-06","87",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-07","85","98","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-08","77",,"63"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-09","78","95","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-10","80","98","64"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-11","82","99","62"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-12","84","101","64"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-13","85","101",
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-14","84","100","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-15","87","101","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-16","82","95","73"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-17","86","96",
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-18","78","88","69"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-19","78","91",
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-20","77","91","64"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-21","84","96","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-22","85","99","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-23","87","101","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-24","90","102","71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-25","87","101","74"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-26","80",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-27","83","95","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-28","83","95","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-29","83","95","71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-04-30","84","97","71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-01","86","101","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-02","92","105","75"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-03","96",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-04","90","103","73"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-05","89","104","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-06","88","103","73"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-07","94","104","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-08","91","104","75"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-09","88","105","75"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-10","82","96","75"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-11","85","96","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-12","74","93",
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-13","81","93","69"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-14","82","93","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-15","82",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-16","81","95","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-17","82","97","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-18","86","99","69"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-19","88","101","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-20","89","102","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-21","85",,"71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-22","76","87",
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-23","87","98","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-24","87","102","73"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-25","92","104","71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-26","94",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-27","98","109","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-28","95","106","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-29","96",,"80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-30","95","109","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-05-31","95","108","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-01","90","106",
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-02","93","107","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-03","91","108","74"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-04","82","93",
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-05","74",,"73"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-07","88","95","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-08","92","97",
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-09","89","98",
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-10","92","103","82"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-11","96","107","82"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-12","88","97","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-13","85","93","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-14","82","92","73"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-15","84","92","73"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-16","87","94","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-17","83","92","70"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-18","85","96","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-19","86","95",
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-20","88","98","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-21","90","101","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-22","90","101","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-23","90","100","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-24","92","103","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-25","95","104","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-26","94","104","82"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-27","91","104",
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-28","89","98",
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-29","87","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-06-30","88","96","82"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-01","94","105","82"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-02","95","105","82"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-03","96","107",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-04","100","110","85"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-05","100","112","86"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-06","101","110","87"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-07","96","106","88"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-08","96","107","85"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-09","97","109","84"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-10","92","100","85"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-11","89","98","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-12","86","93","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-13","83","96",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-14","84","91","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-15","83","95",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-16","87","97","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-17","92","101","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-18","92","101","84"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-19","85","94",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-20","89","97","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-21","89",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-22","87","94",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-23","84","90","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-24","81","87",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-25","81","89",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-26","83","92","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-27","82","87","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-28","84","92",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-29","84","90",
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-30","86","92","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-07-31","85","88",
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-01","87","96","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-02","89","96","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-03","84","93","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-04","84","90","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-05","84","93",
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-06","83","93","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-07","86","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-08","83","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-09","85","91","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-10","85","92","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-11","88","95","81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-12","83","95",
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-13","85","94","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-14","84","92",
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-15","87","93","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-16","86",,"81"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-17","86",,"82"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-20","81","91","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-21","81","90",
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-22","83","90","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-23","85","91","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-24","81","87","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-25","83","87","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-26","81","89","79"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-27","79","87",
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-28","84","91","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-29","81","89","74"
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-30","82",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-08-31","79",,"76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-01","75",,
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-02","82","88","74"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-04","85","92","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-05","83","94","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-06","85","94","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-07","80","88",
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-08","85","95","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-09","87","95","80"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-10","81","90","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-11","76","80",
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-12","75","79",
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-13","78","85","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-14","83",,"75"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-15","86","94","78"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-16","82","95",
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-17","85","94","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-18","87",,"77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-19","86","96",
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-20","85","96","76"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-21","85","96","75"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-23","83","93","77"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-24","80","88",
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-25","80","91","74"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-26","80","91","72"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-27","80","92","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-28","81","93","69"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-29","81","94","70"
"IN023351400","LUCKNOW AMAUSI, IN","1982-09-30","81","94","71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-01","81","94","69"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-02","81","95","70"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-03","79","92","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-04","78","93","66"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-05","79","92","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-06","80","92","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-07","80","93","70"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-08","79","94",
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-09","80","94","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-10","71","80",
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-11","75","89","64"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-12","77","90","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-13","78","91","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-14","78","91","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-15","79","92","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-16","79",,"68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-17","79","91","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-18","79","92","70"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-19","81","92","70"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-20","80","94","68"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-21","79","92","71"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-22","77","92",
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-23","76","89","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-24","79","91","67"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-25","78","91",
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-26","76","92","63"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-27","78","93",
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-28","77",,"69"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-29","76","89","65"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-30","74","90","63"
"IN023351400","LUCKNOW AMAUSI, IN","1982-10-31","74","90","63"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-01","74","88","64"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-02","72","88","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-03","71","87","56"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-04","69","87","57"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-05","70","88","57"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-06","71","87","59"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-07","72","86","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-08","74","83","65"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-09","66","71",
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-10","65","69",
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-11","69","78","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-12","69","80","62"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-13","71","84","62"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-14","74","86","62"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-15","78","87","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-16","72","86","60"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-17","75","89","62"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-18","73","87","61"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-19","75","89","65"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-20","72","79","65"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-21","69","80",
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-22","69","84",
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-23","63","78",
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-24","61","78","50"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-25","60","78","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-27","61",,"50"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-28","66",,"47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-29","61","76","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-11-30","62","80","46"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-01","65","83","49"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-02","65","84","50"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-03","68","84","56"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-04","67","82","56"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-05","64","80","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-06","59","76",
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-07","59","76","44"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-08","60","77","44"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-09","62","78","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-10","65","80",
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-11","60","74",
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-12","60","74","49"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-13","59","78","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-14","62","79","46"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-15","63","78","49"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-16","62","78","50"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-17","63","77","51"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-18","65","80",
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-19","60","76","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-20","56","76",
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-21","58","76","44"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-22","60","77","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-23","64","80","53"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-24","60","76",
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-25","58","75","47"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-26","56","75","45"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-27","58","71","45"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-29","59","73","49"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-30","56","65","50"
"IN023351400","LUCKNOW AMAUSI, IN","1982-12-31","55","69",
"IN023351400","LUCKNOW AMAUSI, IN","1983-01-01","53","62","47"
"IN023351400","LUCKNOW AMAUSI, IN","1983-01-02","54","63","48"
"IN023351400","LUCKNOW AMAUSI, IN","1983-01-03","48","68","42"
"IN023351400","LUCKNOW AMAUSI, IN","1983-01-04","49","61","41"
